,sentence,word_index,sentence_index,l1_label,l2_label
4746,Use both hands to mimic holding a frying pan.,1258,1,44,8
4747,Use one hand to pretend to flip the food in the pan.,1258,2,47,5
4748,Use the other hand to stir the food in the pan.,1258,3,47,5
4749,Repeat the actions of flipping and stirring in a continuous motion.,1258,4,62,8
4750,Touch the index finger to the thumb on the opposite hand.,1259,1,60,9
4751,Move the index finger in a small circular motion.,1259,2,72,5
4752,Bring the index finger to touch the thumb again.,1259,3,60,7
4753,Repeat the circular motion.,1259,4,62,6
4754,"Start with both hands in fists, thumbs up, and bring them to your chest.",1260,1,86,0
4755,"Move both hands up towards your chin, with thumbs still up.",1260,2,86,0
4756,"Open both hands into flat palms, moving them up and down in a nodding motion.",1260,3,39,6
4757,Keep your head tilted slightly forward to mimic the action of nodding.,1260,4,7,3
4758,Make a fist with both hands and shake them in front of your chest.,1261,1,10,7
4759,"Furrow your brows and move your hands up to your forehead, indicating frustration.",1261,2,57,10
4760,Shake your head back and forth to emphasize the feeling of annoyance.,1261,3,52,2
4761,"Start with hands in fists with thumbs on temples, then open hands and shake them as if releasing tension.",1262,1,86,0
4762,"Place hands on either side of head, fingers together and palms facing out, then twist hands back and forth.",1262,2,52,1
4763,"Bring hands in front of chest, fingers touching and palms facing down, then flick fingers outwards.",1262,3,65,2
4764,Head tilted slightly to the side with a thoughtful expression.,1262,4,30,0
4765,"Start with both hands open, palms facing down.",1263,1,88,6
4766,Bring both hands together and rub them in a circular motion.,1263,2,72,8
4767,"Open both hands and move them upward in a flicking motion, as if flicking off flames.",1263,3,69,26
4768,Repeat the flicking motion several times.,1263,4,19,2
4769,"Start with both hands in a closed fist, palms facing downwards, and bring them up to your chest level.",1264,1,20,1
4770,"Open up both hands with palms facing upwards and move them outwards, signifying heat rising.",1264,2,29,4
4771,"Bring both hands back to your chest level and close them in a fist again, representing the concept of heat.",1264,3,66,5
4772,Nod your head slightly to emphasize the intensity of the heat.,1264,4,87,3
4773,"Hold both hands flat, palms facing up, and bring them up to chest level.",1265,1,5,1
4774,"Open both hands into a claw shape, with fingers wiggling.",1265,2,94,23
4775,"Bring both hands up towards the cheeks, with a smile on the face.",1265,3,45,11
4776,Shake both hands rapidly while keeping a bright expression on the face.,1265,4,30,2
4777,"Start with both hands held in front of the chest, palms facing each other, with fingers slightly curved.",1266,1,17,1
4778,"Move both hands up towards the shoulders, while slightly shaking them to show a sense of urgency.",1266,2,68,3
4779,"Bring both hands down quickly and sharply, as if conveying a feeling of anxiety and impatience.",1266,3,69,1
4780,"Tilt the head slightly forward to emphasize the emotion of being ""焦急"".",1266,4,7,2
4781,Start with your dominant hand by making a flat palm facing down.,1267,1,35,0
4782,Move your dominant hand forward and slightly down in a smooth motion.,1267,2,37,3
4783,Move your non-dominant hand forward and slightly down in the same motion as your dominant hand.,1267,3,3,13
4784,Bring both hands back towards your body in a circular motion.,1267,4,45,2
4785,End with your hands close to your chest.,1267,5,57,3
4786,"Extend both hands in front of body, palms facing each other, and mime holding a photo.",1268,1,79,1
4787,"Bring both hands in towards chest, then separate them slightly, mimicking looking at the photo.",1268,2,49,5
4788,"Tap index finger of dominant hand on non-dominant palm, simulating taking a photo.",1268,3,1,8
4789,"Raise both hands up and outwards, as if displaying the photo to someone.",1268,4,69,8
4790,"Use your dominant hand to hold it open and facing upwards, then use your non-dominant hand to form a cupping shape and place it on top of your dominant hand.",1269,1,84,2
4791,Move your dominant hand in a circular motion while keeping your non-dominant hand still on top.,1269,2,3,9
4792,Bring your dominant hand to your non-dominant hand as if protecting or caring for it.,1269,3,3,14
4793,Tilt your head slightly forward to emphasize the act of taking care or looking after someone.,1269,4,7,4
4794,"Begin with both hands at chest level, palms facing each other.",1270,1,50,2
4795,Open both hands and move them outward while rotating them to the side.,1270,2,68,3
4796,"Bring both hands back to chest level, palms facing each other.",1270,3,9,1
4797,Repeat the outward and inward motion.,1270,4,62,6
4798,"Open both hands with fingers extended, palms facing outward.",1271,1,21,1
4799,Bring both hands close to the chest and then quickly separate them with an explosive motion.,1271,2,49,5
4800,"Simultaneously, open the mouth wide as if making a popping sound.",1271,3,53,2
4801,Bring both hands back close to the chest to signify the explosion settling.,1271,4,66,1
4802,"Extend both hands out in front of you with palms facing down, fingers slightly spread apart.",1272,1,24,3
4803,"Move both hands in a climbing motion upwards, as if climbing a ladder.",1272,2,69,17
4804,Repeat the climbing motion a few times to emphasize the action of climbing.,1272,3,19,1
4805,Bring both hands down to your sides to indicate the completion of the climbing motion.,1272,4,23,1
4806,"Close your non-dominant hand into a fist, palm facing upwards.",1273,1,82,4
4807,Use your dominant hand to create a heart shape by forming your index fingers together and curving your thumbs downwards.,1273,2,57,4
4808,"Bring the heart shape close to your chest, showing love or affection.",1273,3,11,4
4809,"Begin with both hands in a ""C"" shape near your heart.",1274,1,11,4
4810,"Bring both hands outwards and upwards, as if releasing love into the air.",1274,2,69,8
4811,Move both hands in a circular motion in front of your chest.,1274,3,72,4
4812,Close both hands into fists and place them over your heart.,1274,4,36,2
4813,Make a heart shape with both hands and place it over the chest.,1275,1,11,0
4814,"Move the hands in a circular motion, emphasizing the love and passion for hobbies.",1275,2,72,1
4815,Repeat the circular motion while nodding the head in agreement.,1275,3,62,2
4816,"Cross your arms over your chest, forming an X.",1276,1,25,1
4817,Open your hands and place them on your heart.,1276,2,57,7
4818,"Bring your hands outwards, forming a heart shape.",1276,3,55,1
4819,"Start with both hands in a fist position, palms facing downwards.",1277,1,48,3
4820,"Bring both hands up to chest level, spread fingers out to form the shape of a heart.",1277,2,11,0
4821,"Cross hands over heart, symbolizing protection and care.",1277,3,94,10
4822,Nod head slightly to emphasize the meaning of 爱护.,1277,4,87,8
4823,"Place the fingers of both hands on the sides of the head, near the ears, and then move them downwards towards the shoulders.",1278,1,23,7
4824,"Bring both hands up to the sides of the head, near the ears, and then move them outwards, away from the head.",1278,2,23,8
4825,"Repeat the previous movement, but this time with one hand touching the chin while the other hand moves away from the head.",1278,3,47,10
4826,"Finally, place the open palm of one hand on the chest and extend the fingers, while the other hand touches the forehead and then extends outwards.",1278,4,47,2
4827,"Start with both hands forming fists with thumbs facing up, slightly above shoulder level.",1279,1,86,0
4828,"Bring both fists down to waist level while opening the hands into flat palms, with palms facing up.",1279,2,41,2
4829,Tilt the head slightly to the right while bringing the right flat palm towards the chest in a patting motion.,1279,3,98,3
4830,Repeat the same motion with the left flat palm.,1279,4,62,10
4831,"Open right hand with fingers spread, palm facing up, left hand forming a flat palm.",1280,1,15,1
4832,Place right hand on left palm and make a slicing motion.,1280,2,61,4
4833,Close right hand into a fist and shake it slightly to emphasize the idea of 'film' or 'movie'.,1280,3,82,0
4834,Start with both hands in a flat position with palms facing down.,1281,1,56,2
4835,Bring both hands up to chest level while forming a rectangle shape with the fingers and thumbs.,1281,2,55,1
4836,Move both hands outwards and downwards to form the shape of a book or a magazine.,1281,3,78,8
4837,"Tilt the hands slightly to the side to signify the concept of ""edition"" or ""version"".",1281,4,7,14
4838,"Use your dominant hand to make a P handshape, palm facing towards your non-dominant side.",1282,1,3,8
4839,"Bring your dominant hand down to your non-dominant hand, touching the fingertips together.",1282,2,3,2
4840,"Move your dominant hand to the side in a chopping motion, as if slicing through the air.",1282,3,69,16
4841,Tap the index finger of your dominant hand on your non-dominant palm.,1282,4,1,8
4842,"Bring your dominant hand up and twist it in a circular motion, mimicking the turning of a sign.",1282,5,72,12
4843,Repeat steps 1-5 for emphasis.,1282,6,62,6
4844,Extend right hand with index finger pointing up,1283,1,60,5
4845,Use index finger to tap on teeth (simulating brushing motion),1283,2,60,4
4846,Repeat tapping motion on teeth with index finger,1283,3,62,0
4847,"Close hand into a fist, bringing it downward to chest area.",1283,4,82,0
4848,L- handshape (index finger pointing outward) moves from mouth to teeth area,1284,1,60,10
4849,"Both hands make a ""pinching"" motion at the front teeth",1284,2,85,5
4850,Both hands move back and forth in a brushing motion over the teeth,1284,3,52,6
4851,Head tilts slightly forward with a slight smile on the face,1284,4,42,5
4852,"Start with both hands in a fist with fingers pointing upwards, representing the horns of a bull.",1285,1,0,2
4853,"Move both hands downwards in a curved motion, mimicking the shape of a bull's head.",1285,2,39,4
4854,"Open both hands and extend the index fingers outwards, representing the ears of a bull.",1285,3,0,5
4855,"Tap both index fingers on the sides of the head, symbolizing the horns of a bull.",1285,4,67,5
