,sentence,word_index,sentence_index,l1_label,l2_label
3085,Close both hands into fists again.,732,3,52,4
3086,Tilt your head slightly to the side.,732,4,30,3
3087,"Hold non-dominant hand flat, palm facing up in front of chest.",733,1,47,5
3088,"Use dominant hand to form a ""1"" sign by extending index finger.",733,2,20,3
3089,Bring dominant hand down from forehead to touch non-dominant hand.,733,3,14,4
3090,Tap non-dominant hand twice with index finger of dominant hand.,733,4,12,3
3091,Place your non-dominant hand flat in front of you.,734,1,75,1
3092,"With your dominant hand, make a ‘1’ handshape and tap your non-dominant hand once.",734,2,12,3
3093,Bring your dominant hand back to your side.,734,3,84,4
3094,Nod your head slightly to indicate emphasis.,734,4,6,4
3095,Form an 'O' shape with your dominant hand by touching your thumb to your index finger.,735,1,20,0
3096,"Hold the 'O' shape in front of your chest, palm facing towards your body.",735,2,95,3
3097,Rotate your wrist in a circular motion while keeping the 'O' shape intact.,735,3,89,3
3098,"Extend your arm outwards away from your chest, maintaining the 'O' shape.",735,4,48,1
3099,"Fingerspell the letters O, P, H, E, L, I, A in order using one hand with clear and distinct movements.",736,1,87,11
3100,"Start with both hands in a flat shape, palms facing each other in front of your chest.",737,1,49,1
3101,"Move both hands outwards and upwards, with the palms still facing each other.",737,2,63,2
3102,Tilt your head slightly downwards as you continue to move your hands upwards.,737,3,6,0
3103,"Bring your hands together above your head in a flat shape, palms facing each other.",737,4,1,10
3104,"Point your index finger upward with your palm facing in, and bring it up above your head.",738,1,84,2
3105,Tilt your head slightly upward to emphasize the direction of going up.,738,2,6,8
3106,"Hold the position for a moment to indicate the concept of ""above"" or ""up"".",738,3,73,1
3107,"Place dominant hand flat on non-dominant shoulder, palm facing downwards.",739,1,4,2
3108,Move dominant hand diagonally across chest towards the other shoulder.,739,2,14,5
3109,Open fingers slightly as hand reaches the other shoulder.,739,3,85,3
3110,Close fingers into a fist on other shoulder.,739,4,99,4
3111,"Start with both hands open and flat near the chest, palms facing down.",740,1,57,2
3112,"Move both hands outward and upward, with fingers pointed up and hands ending at shoulder level.",740,2,62,0
3113,Tilt head slightly to the side while keeping hands in position.,740,3,30,1
3114,"Rotate hands in a circle while bringing them back down to chest level, palms facing down.",740,4,82,7
3115,Tap the index finger of your dominant hand against your chin.,741,1,35,3
3116,Rotate your hand so that your palm faces outward.,741,2,21,1
3117,Move your hand slightly to the side.,741,3,54,4
3118,Tilt your head slightly to the side.,741,4,30,3
3119,Extend your non-dominant hand outward with palm facing up.,742,1,80,2
3120,"Place your dominant hand on top of your non-dominant hand, with fingers spread out.",742,2,4,1
3121,"Move your dominant hand in a circular motion, starting from the center and moving outward.",742,3,29,6
3122,Bring your dominant hand back to the center of your non-dominant hand.,742,4,70,9
3123,Tap fingers of dominant hand on non-dominant palm.,743,1,12,1
3124,Repeat tapping motion multiple times.,743,2,97,5
3125,Begin by signing the sign for 'often' (with the index finger tapping the chest twice),744,1,32,0
3126,Add the sign for 'more' (moving the hands upwards),744,2,32,4
3127,Repeat the sign for 'more',744,3,32,3
3128,End with the sign for 'plus' (holding the flat hands together and moving them forward),744,4,92,1
3129,Extend your non-dominant hand with palm facing downward.,745,1,80,2
3130,"With your dominant hand, palm facing downward, move it downwards and then to the side, showing separation.",745,2,54,4
3131,"Bring your dominant hand back to center, with palm facing upward.",745,3,98,5
3132,Use your dominant hand to push downwards on top of your non-dominant hand.,745,4,4,1
3133,Tilt your head slightly to the side to indicate completion.,745,5,30,11
3134,"Extend your right hand with fingers spread out, palm facing down.",746,1,80,3
3135,"With your left hand, tap the palm of your right hand twice.",746,2,96,1
3136,Make a small circular motion with your right hand.,746,3,60,3
3137,Move your hands slightly upwards and to the right.,746,4,81,0
3138,"Extend your non-dominant hand in front of you, palm facing up.",747,1,80,4
3139,"With your dominant hand, make a claw shape and flick your fingers towards your non-dominant palm twice.",747,2,70,4
3140,Bring your dominant hand up to your mouth and mime biting into an orange.,747,3,84,6
3141,Rest your dominant hand back on your non-dominant palm.,747,4,70,2
3142,Trace a circle with your index finger on the palm of your non-dominant hand.,748,1,35,3
3143,"Bring your dominant hand, in a closed fist, to your forehead with the index finger pointing forward.",748,2,20,0
3144,Rotate your wrist outward while extending your index finger pointing forward.,748,3,20,0
3145,Repeat the gesture of tracing a circle on the palm of your non-dominant hand.,748,4,14,6
3146,"Start with both hands flat and palms facing down, then make a circular motion with both hands in front of the chest.",749,1,18,5
3147,"Extend both arms out to the sides, making a sweeping motion with both hands as if showing the size of the storm.",749,2,23,1
3148,Bring both hands back to the chest and make a swirling motion in front of the body with both hands to represent the strong winds of a hurricane.,749,3,87,9
3149,"End by spreading both hands outwards, as if showing the wide reach of the storm.",749,4,69,1
3150,Point index finger to the location,750,1,59,2
3151,Move hand in a circular motion to indicate the specific place or spot,750,2,43,2
3152,Tilt head slightly to emphasize the location,750,3,30,12
3153,Lower hand to chest level to signify the concept of place.,750,4,82,3
3154,Point to the location with the index finger of your dominant hand.,751,1,59,1
3155,Move your hand in a circular motion to add emphasis.,751,2,29,3
3156,Repeat the circular motion twice with a bigger movement each time.,751,3,3,3
3157,"Start with both hands forming the letter O, with palms facing downward.",752,1,76,1
3158,"Move both hands to the sides, forming the letter S with the right hand and the letter T with the left hand.",752,2,76,4
3159,"Bring both hands together in front of the body, crossing the wrists.",752,3,44,3
3160,"Open both hands and move them outward, with palms facing upward.",752,4,62,1
3161,Start with both hands closed in fists and held out in front of you.,753,1,18,4
3162,"Open both hands and move them in an upward arc, mimicking the rising of the sun.",753,2,87,15
3163,"Bring both hands together in front of your chest, forming a circle with your fingers and thumbs touching.",753,3,19,2
3164,"Open your hands again and move them outwards, symbolizing the spreading of Easter joy.",753,4,69,0
3165,Start with your dominant hand shaped in a 'O' near your chest.,754,1,57,0
3166,Move your hand in a clockwise circular motion.,754,2,29,4
3167,Open your hand and extend your fingers towards the direction of the East (Osten).,754,3,95,3
3168,Move your hand up and slightly to the right to indicate the spatial concept of 'Raum' (space).,754,4,43,1
3169,Hold up index finger with palm facing out,755,1,47,0
3170,Extend arm forward slightly,755,2,36,4
3171,Move finger in a small circular motion,755,3,29,7
3172,Point finger downwards,755,4,64,1
3173,"Start with both hands facing each other, palms up, and then bring them together to form a pair.",756,1,49,0
3174,"Move the paired hands in a circular motion, indicating the concept of couple or pair.",756,2,29,5
3175,Touch both index fingers together to represent a pair or couple.,756,3,87,9
3176,Finish by tapping the index fingers together twice to emphasize the idea of a pair.,756,4,13,5
3177,"Start with your dominant hand in a flat handshape with fingers together, palm facing down, and tap it twice on the back of your non-dominant hand.",757,1,12,2
3178,"Bring both hands up to chest level, keeping them in flat handshapes, and tap them together twice.",757,2,51,1
3179,"Separate your hands and bring them down in a curved motion to your sides, mimicking the concept of ""pair"" or ""couple.""",757,3,94,6
3180,"Finish by signing ""TAG"" by tapping your dominant hand on the back of your non-dominant hand twice.",757,4,13,2
3181,Place right hand in front of chest with palm facing left and fingers pointing up.,758,1,96,2
3182,"Bring left hand up to meet right hand, interlocking fingers.",758,2,67,1
3183,"Move hands smoothly down and away from body, mimicking the action of two objects fitting perfectly together.",758,3,2,0
3184,"Begin with both hands in a flat G shape, palms facing down, in front of the chest.",759,1,18,0
3185,Move both hands forward while opening and closing them in a quick tapping motion.,759,2,39,1
3186,Continue moving the hands forward and slightly upward in a fluid motion.,759,3,86,2
3187,"Finish with both hands in a flat O shape, palms facing down, in front of the chest.",759,4,18,0
3188,"Bring both hands together in front of the chest, palms facing each other.",760,1,1,2
3189,Move both hands apart and then back together a couple of times.,760,2,65,2
3190,Hold the hands together in front of the chest for a brief moment.,760,3,73,2
