,sentence,word_index,sentence_index,l1_label,l2_label
2787,"Bring hands together in front of chest, palms facing each other again.",630,5,40,2
2788,Start with the dominant hand in the 'O' handshape and the non-dominant hand in the 'B' handshape,631,1,3,7
2789,Move the dominant hand in a circular motion to represent the letter 'S',631,2,47,7
2790,Open both hands into flat hands facing upwards to represent the letter 'T',631,3,41,0
2791,Bring both hands together in front of the chest in the 'B' handshape,631,4,49,8
2792,Move both hands downwards in a diagonal motion to represent the letter 'A',631,5,51,4
2793,Hold the dominant hand in the 'Y' handshape above the non-dominant hand to represent the letter 'E',631,6,3,3
2794,"Finish with the dominant hand in the 'R' handshape above the non-dominant hand, completing the sign for OSTBAYERN.",631,7,3,5
2795,Begin with hands in a closed fist position at chest level.,632,1,10,1
2796,"Extend both hands outward and upward in a curved motion, mimicking the rising sun.",632,2,82,1
2797,"Bring hands back to chest level and open fingers, symbolizing Easter eggs being hidden.",632,3,56,8
2798,"Move hands apart and then back together, representing the reuniting of loved ones during Easter.",632,4,8,3
2799,Handshape: extend index finger and thumb together,633,1,89,1
2800,"Location: bring hand to chest level, palm facing down",633,2,83,0
2801,Movement: flick wrist downwards,633,3,75,2
2802,Repeat movement multiple times to emphasize the letter 'P',633,4,68,1
2803,Form a 'P' shape with your dominant hand.,634,1,35,3
2804,Rotate your hand to the left to form an 'O' shape.,634,2,35,3
2805,Rotate your hand back to the original 'P' shape.,634,3,21,5
2806,Repeat the rotation from 'P' to 'O' and back to 'P' in a fluid motion.,634,4,55,6
2807,Place index fingers of both hands together in front of chest.,635,1,49,3
2808,"Separate hands slightly and bring them together again, mimicking the concept of couple or pair.",635,2,72,4
2809,Repeat movement to emphasize the idea of two people or objects being together as a pair.,635,3,55,2
2810,Place right hand palm down in front of chest.,636,1,83,5
2811,Place left hand palm down on top of right hand.,636,2,12,1
2812,"Move hands in a circular motion to the right, back to center, and then to the left.",636,3,18,2
2813,Bring hands together and separate them slightly while moving them forward.,636,4,94,1
2814,Raise right hand with palm facing upwards.,637,1,6,0
2815,Move right hand in a circular motion while keeping left hand stationary.,637,2,58,3
2816,Quickly tap left hand with right hand.,637,3,58,1
2817,"Bring both hands together in front of chest, palms facing each other.",637,4,40,2
2818,"Raise both hands up in front of chest, palms facing each other.",638,1,2,0
2819,"Slowly bring hands together, creating a small space between them.",638,2,57,2
2820,Hold position for a moment before separating hands again.,638,3,30,1
2821,"Repeat the closing and opening motion a few times to emphasize the concept of a ""pause.""",638,4,68,2
2822,Raise both hands with palms facing upwards,639,1,48,0
2823,Move hands in a circular motion in front of chest,639,2,97,1
2824,"Bring hands down and outwards, mimicking the shape of a map",639,3,35,4
2825,Tap imaginary location on the map with index finger of dominant hand,639,4,89,0
2826,"Extend the index finger of the dominant hand, pointing forward.",640,1,11,3
2827,"Bring the hand back towards the body, forming a loose fist.",640,2,77,1
2828,"Extend the arm forward again, making a quick, sharp movement like shooting an arrow.",640,3,42,0
2829,Repeat the arrow shooting motion a few times for emphasis.,640,4,64,1
2830,"Begin with both hands in a closed fist, palms facing each other in front of the chest.",641,1,10,6
2831,"Move both hands outward and slightly upward, opening the fists into open palms.",641,2,82,0
2832,"Bring both hands together in front of the chest, with fingers intertwined.",641,3,49,1
2833,"Separate the hands, moving them in opposite directions with fingers still intertwined.",641,4,23,5
2834,"Bring the hands back together in front of the chest, palms facing outward.",641,5,49,4
2835,"Rotate both hands in a circular motion, then open into open palms again.",641,6,24,2
2836,"Extend both arms outward and slightly upward, with open palms facing upward.",641,7,82,2
2837,Extend left hand vertically with palm facing down.,642,1,6,3
2838,Extend right hand horizontally with palm facing left.,642,2,6,3
2839,"Bring right hand towards left hand, mimicking the growth of a plant.",642,3,58,5
2840,"Rotate both hands in a circular motion, symbolizing a flourishing plant.",642,4,24,2
2841,Raise both hands to chest level with palms facing inwards.,643,1,48,1
2842,Quickly move hands apart in a sudden and abrupt motion.,643,2,8,1
2843,"Bring hands back to chest level, palm facing outwards.",643,3,4,6
2844,Rotate hands outward in a quick circular motion.,643,4,24,2
2845,"Extend both hands outwards in front of the body, palms facing upwards.",644,1,69,2
2846,Bring the two hands together in a clapping motion.,644,2,67,1
2847,Point index finger outward in front of chest.,645,1,79,2
2848,Rotate hand in small circle while moving it away from body.,645,2,57,0
2849,Bring hand back to chest with index finger pointing upward.,645,3,66,2
2850,Tilt head slightly to the right.,645,4,15,3
2851,"Place hand in front of chest with fingers together, palm facing down.",646,1,83,5
2852,"Rotate hand in a circular motion, starting from the center and moving outward.",646,2,24,3
2853,Bring hand back to starting position.,646,3,53,2
2854,Repeat the circular motion twice more.,646,4,32,0
2855,Tilt head slightly to the left while performing the circular motion.,646,5,15,0
2856,"Begin with both hands in the P handshape, palms facing each other.",647,1,29,0
2857,"Move both hands forward in a sweeping motion, crossing over each other.",647,2,37,2
2858,"Bring both hands together in front of the chest, with the palms facing down.",647,3,49,1
2859,"Move both hands outward in a spreading motion, as if encompassing a wide area.",647,4,44,0
2860,"Begin with both hands at chest height, palms facing down.",648,1,93,2
2861,"Move both hands outward and slightly downward, as if indicating a location.",648,2,22,2
2862,"Bring both hands back to chest height, palms facing up.",648,3,4,1
2863,"Hold both hands steady in front of the body, representing a fixed position.",648,4,88,5
2864,"Begin with both hands open, palms facing up at chest level.",649,1,93,2
2865,"Bring both hands up above your head, keeping palms facing up.",649,2,19,2
2866,"Rotate hands so palms are facing inward, then bring them down to chest level.",649,3,99,2
2867,"Open hands with palms facing outwards, spread fingers, and tilt head slightly to the side.",649,4,86,0
2868,Start with both hands in a fist in front of chest.,650,1,10,6
2869,Extend both index fingers and move them forward and slightly apart.,650,2,56,4
2870,Bring both hands back to chest with fingers still extended.,650,3,4,7
2871,Repeat the forward movement with index fingers.,650,4,55,8
2872,"Start with both hands held out in front of you, palms facing down",651,1,65,3
2873,Rotate both hands in a circular motion while bringing them closer together,651,2,24,4
2874,"Bring both hands to your chest, curling your fingers inwards to symbolize a problem being contained",651,3,21,2
2875,"Extend both hands outwards, palms facing up, to show the problem being released",651,4,88,7
2876,Bring both hands together in a clapping motion to signify the resolution of the problem,651,5,67,1
2877,Hold out non-dominant hand with palm facing up,652,1,83,4
2878,"Use dominant hand to make a flat palm facing downwards, then tap non-dominant hand twice",652,2,3,1
2879,Rotate dominant hand in a circle above non-dominant hand,652,3,3,0
2880,"Bring dominant hand down to rest on non-dominant hand, fingers forming a 'Z' shape",652,4,3,3
2881,"Raise both hands up slightly, then bring them down together in a quick motion.",652,5,87,0
2882,Start with your dominant hand in a 'p' shape near your non-dominant wrist.,653,1,98,4
2883,Move your hand up to your dominant wrist to form a 'u' shape.,653,2,21,4
2884,Extend your index finger on your dominant hand and tap it on your wrist twice.,653,3,89,2
2885,"Move your hand away from your wrist in a straight line, ending with your index finger pointing forward.",653,4,21,3
2886,"Extend both hands in front of the chest, palms facing each other.",654,1,2,3
2887,"Cross the right hand over the left hand, palms facing down.",654,2,61,1
2888,Grab the bottom of the imaginary pullover and pull it down.,654,3,88,11
2889,Release the grip and let the hands rest at the sides.,654,4,50,1
2890,"Extend right index finger and thumb, then tap index finger onto thumb twice.",655,1,89,3
2891,Bring index finger and thumb together to form a circle and tap index finger onto thumb.,655,2,89,1
2892,Extend right index finger and tap it onto left palm.,655,3,89,4
2893,"Start with both hands in fists, palms facing each other.",656,1,2,4
2894,Move hands apart to form a square shape with fingers pointing outwards.,656,2,35,0
2895,"Bring hands together to touch fingertips, maintaining the square shape.",656,3,35,0
2896,"Open hands back into fists, palms facing each other.",656,4,28,2
2897,"Start with both hands in a flat open palm position facing each other, parallel to the ground.",657,1,0,0
2898,"Move both hands in a horizontal line away from each other, then bring them back together to form a square shape in front of the chest.",657,2,35,2
2899,"Extend both hands outwards in a diagonal motion to represent ""meter"" and hold the position.",657,3,56,5
2900,Bring both hands back together to form a square shape in front of the chest again.,657,4,35,0
2901,"Use dominant hand to make a fist with thumb extended, pointing downwards.",658,1,66,3
2902,"Non-dominant hand placed under dominant hand, palm facing upwards.",658,2,3,1
2903,"Move dominant hand in a slight upward and downward motion, simulating water bubbling or springing up.",658,3,25,6
2904,Head slightly tilts forward as hands perform the motion.,658,4,9,3
2905,End with dominant hand coming to rest on top of non-dominant hand.,658,5,3,10
2906,"Start with both hands by your sides, palms facing inwards",659,1,74,0
2907,"Bring both hands up to chest level, fingertips pointing towards each other",659,2,66,1
